loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9500,7.164,48000,0.375,4,0,18000,0
10500,7.606,52200,0.4252873563218390,4,1,22200,0
8000,6.525,42000,0.2857142857142860,2,0,12000,0
10300,7.493000000000000,51100,0.4129158512720160,4,1,21100,0
9100,7,46500,0.3548387096774190,3,0,16500,0
9400,7.133000000000000,47700,0.3710691823899370,3,0,17700,0
10700,7.676,52800,0.4318181818181820,5,1,22800,0
8000,6.522,42000,0.2857142857142860,2,0,12000,0
8500,6.732,43900,0.31662870159453300,3,0,13900,0
9900,7.312,49400,0.3927125506072870,4,0,19400,0
11000,7.785,53900,0.4434137291280150,5,1,23900,0
9600,7.216,48500,0.38144329896907200,4,0,18500,0
10100,7.413000000000000,50400,0.4047619047619050,4,1,20400,0
9900,7.335,49600,0.3951612903225810,4,0,19600,0
9800,7.301,49300,0.3914807302231240,4,0,19300,0
8700,6.804000000000000,44600,0.3273542600896860,3,0,14600,0
10000,7.377000000000000,50000,0.4,4,1,20000,0
11300,7.913000000000000,55100,0.45553539,5,1,25100,0
8100,6.56,42300,0.2907801418439720,2,0,12300,0
9700,7.248000000000000,48800,0.38524590163934400,4,0,18800,0
7600,6.364,40500,0.25925925925925900,2,0,10500,0
10300,7.483,51000,0.4117647058823530,4,1,21000,0
8800,6.872000000000000,45300,0.3377483443708610,3,0,15300,0
10000,7.391,50200,0.4023904382470120,4,1,20200,0
8000,6.5330000000000000,42100,0.2874109263657960,2,0,12100,0
10100,7.422000000000000,50400,0.4047619047619050,4,1,20400,0
11300,7.945,55400,0.4584837545126350,5,1,25400,0
9900,7.346,49700,0.3963782696177060,4,0,19700,0
12100,8.263,58400,0.4863013698630140,6,1,28400,0
9800,7.303,49300,0.3914807302231240,4,0,19300,0
9000,6.955,46000,0.3478260869565220,3,0,16000,0
8700,6.824,44800,0.33035714285714300,3,0,14800,0
10200,7.454,50700,0.40828402366863900,4,1,20700,0
8800,6.853,45100,0.3348115299334810,3,0,15100,0
10600,7.638,52500,0.42857142857142900,5,1,22500,0
11000,7.784,53900,0.4434137291280150,5,1,23900,0
11200,7.875,54700,0.4515539305301650,5,1,24700,0
9100,6.992000000000000,46400,0.3534482758620690,3,0,16400,0
9000,6.9510000000000000,46000,0.3478260869565220,3,0,16000,0
8900,6.9240000000000000,45800,0.34497816593886500,3,0,15800,0
7100,6.149,38500,0.2207792207792210,1,0,8500,0
8700,6.816,44700,0.3288590604026850,3,0,14700,0
8300,6.654,43200,0.3055555555555560,2,0,13200,0
9700,7.255,48900,0.38650306748466300,4,0,18900,0
17000,10.357000000000000,78100,0.615877081,10,2,48100,0
8800,6.849,45100,0.3348115299334810,3,0,15100,0
8500,6.75,44100,0.3197278911564630,3,0,14100,0
9800,7.2990000000000000,49300,0.3914807302231240,4,0,19300,0
9100,6.9910000000000000,46400,0.3534482758620690,3,0,16400,0
9800,7.2990000000000000,49300,0.3914807302231240,4,0,19300,0
8600,6.7860000000000000,44500,0.3258426966292140,3,0,14500,0
7700,6.382000000000000,40700,0.2628992628992630,2,0,10700,0
8800,6.847,45000,0.3333333333333330,3,0,15000,0
7500,6.293000000000000,39800,0.2462311557788950,2,0,9800,0
9800,7.271,49000,0.3877551020408160,4,0,19000,0
8700,6.822,44800,0.33035714285714300,3,0,14800,0
9800,7.289,49200,0.3902439024390240,4,0,19200,0
10800,7.699,53000,0.4339622641509430,5,1,23000,0
9500,7.164,48000,0.375,4,0,18000,0
11000,7.795,53900,0.4434137291280150,5,1,23900,0
7000,6.111000000000000,38100,0.2125984251968500,1,0,8100,0
9400,7.112,47500,0.3684210526315790,3,0,17500,0
10500,7.588000000000000,52000,0.4230769230769230,4,1,22000,0
9600,7.208000000000000,48400,0.3801652892561980,4,0,18400,0
8500,6.746,44100,0.3197278911564630,3,0,14100,0
10600,7.631,52400,0.4274809160305340,5,1,22400,0
9900,7.322,49500,0.3939393939393940,4,0,19500,0
7100,6.144,38400,0.21875,1,0,8400,0
10200,7.449,50700,0.40828402366863900,4,1,20700,0
9400,7.141,47800,0.3723849372384940,4,0,17800,0
9800,7.27,49000,0.3877551020408160,4,0,19000,0
7800,6.435,41200,0.27184466019417500,2,0,11200,0
10700,7.679000000000000,52900,0.43289224952741000,5,1,22900,0
7700,6.392,40800,0.2647058823529410,2,0,10800,0
7300,6.234,39300,0.2366412213740460,2,0,9300,0
10300,7.506,51200,0.4140625,4,1,21200,0
9000,6.933,45800,0.34497816593886500,3,0,15800,0
10000,7.361000000000000,49900,0.3987975951903810,4,0,19900,0
9600,7.211,48500,0.38144329896907200,4,0,18500,0
10000,7.379,50000,0.4,4,1,20000,0
9400,7.105,47500,0.3684210526315790,3,0,17500,0
8000,6.534,42100,0.2874109263657960,2,0,12100,0
11000,7.785,53900,0.4434137291280150,5,1,23900,0
10700,7.689,53000,0.4339622641509430,5,1,23000,0
9400,7.105,47500,0.3684210526315790,3,0,17500,0
10300,7.502000000000000,51200,0.4140625,4,1,21200,0
9000,6.97,46200,0.35064935064935100,3,0,16200,0
11400,7.961,55500,0.4594594594594600,5,1,25500,0
10200,7.453000000000000,50700,0.40828402366863900,4,1,20700,0
12300,8.361,59300,0.4940978077571670,6,1,29300,0
8200,6.602,42700,0.297423888,2,0,12700,0
8500,6.754,44200,0.3212669683257920,3,0,14200,0
10200,7.47,50900,0.4106090373280940,4,1,20900,0
8200,6.614,42800,0.29906542056074800,2,0,12800,0
12100,8.256,58300,0.4854202401372210,6,1,28300,0
11600,8.049,56300,0.4671403197158080,5,1,26300,0
9200,7.021,46700,0.3576017130620990,3,0,16700,0
9700,7.226,48600,0.382716049,4,0,18600,0
9100,6.978,46300,0.35205183585313200,3,0,16300,0
9400,7.132000000000000,47700,0.3710691823899370,3,0,17700,0
10200,7.441,50600,0.4071146245059290,4,1,20600,0
9000,6.931,45800,0.34497816593886500,3,0,15800,0
9000,6.952000000000000,46000,0.3478260869565220,3,0,16000,0
10000,7.392,50200,0.4023904382470120,4,1,20200,0
10300,7.505,51200,0.4140625,4,1,21200,0
11800,8.16,57400,0.4773519163763070,6,1,27400,0
8500,6.726,43900,0.31662870159453300,3,0,13900,0
10400,7.525,51400,0.4163424124513620,4,1,21400,0
7400,6.263,39500,0.2405063291139240,2,0,9500,0
10300,7.485,51000,0.4117647058823530,4,1,21000,0
10100,7.414,50400,0.4047619047619050,4,1,20400,0
9000,6.959,46100,0.3492407809110630,3,0,16100,0
7400,6.271,39600,0.24242424242424200,2,0,9600,0
11200,7.875,54700,0.4515539305301650,5,1,24700,0
8300,6.666,43300,0.3071593533487300,2,0,13300,0
9200,7.024,46700,0.3576017130620990,3,0,16700,0
9700,7.266,49000,0.3877551020408160,4,0,19000,0
8400,6.675,43400,0.3087557603686640,3,0,13400,0
10200,7.4640000000000000,50800,0.4094488188976380,4,1,20800,0
8700,6.8260000000000000,44800,0.33035714285714300,3,0,14800,0
10500,7.608,52200,0.4252873563218390,4,1,22200,0
9300,7.082000000000000,47200,0.3644067796610170,3,0,17200,0
19300,11.343,87300,0.6563573883161510,12,2,57300,0
7200,6.169,38700,0.2248062015503880,1,0,8700,0
10100,7.432,50500,0.405940594,4,1,20500,0
8700,6.841,45000,0.3333333333333330,3,0,15000,0
9100,7.014000000000000,46600,0.3562231759656650,3,0,16600,0
11200,7.876,54700,0.4515539305301650,5,1,24700,0
10800,7.708000000000000,53100,0.4350282485875710,5,1,23100,0
9500,7.175,48100,0.3762993762993760,4,0,18100,0
10700,7.6610000000000000,52700,0.4307400379506640,5,1,22700,0
8200,6.622000000000000,42900,0.3006993006993010,2,0,12900,0
10100,7.397,50200,0.4023904382470120,4,1,20200,0
11400,7.97,55600,0.46043165467625900,5,1,25600,0
8500,6.728,43900,0.31662870159453300,3,0,13900,0
9900,7.344000000000000,49700,0.3963782696177060,4,0,19700,0
9800,7.3020000000000000,49300,0.3914807302231240,4,0,19300,0
7800,6.434,41100,0.27007299270073000,2,0,11100,0
11000,7.798000000000000,54000,0.4444444444444440,5,1,24000,0
8600,6.767,44300,0.3227990970654630,3,0,14300,0
10100,7.4110000000000000,50300,0.40357852882703800,4,1,20300,0
9300,7.074,47200,0.3644067796610170,3,0,17200,0
9800,7.273,49000,0.3877551020408160,4,0,19000,0
8300,6.656000000000000,43200,0.3055555555555560,2,0,13200,0
10700,7.68,52900,0.43289224952741000,5,1,22900,0
8000,6.528,42000,0.2857142857142860,2,0,12000,0
9500,7.144,47800,0.3723849372384940,4,0,17800,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
9800,7.298000000000000,49300,0.3914807302231240,4,0,19300,0
10700,7.663000000000000,52700,0.4307400379506640,5,1,22700,0
8300,6.645,43100,0.3039443155452440,2,0,13100,0
10200,7.47,50900,0.4106090373280940,4,1,20900,0
9200,7.051,46900,0.3603411513859280,3,0,16900,0
10200,7.445,50700,0.40828402366863900,4,1,20700,0
7800,6.428,41100,0.27007299270073000,2,0,11100,0
10900,7.756,53600,0.44029850746268700,5,1,23600,0
8100,6.553,42300,0.2907801418439720,2,0,12300,0
8100,6.562,42300,0.2907801418439720,2,0,12300,0
10700,7.666,52700,0.4307400379506640,5,1,22700,0
8800,6.882000000000000,45400,0.3392070484581500,3,0,15400,0
9000,6.933,45800,0.34497816593886500,3,0,15800,0
8100,6.556,42300,0.2907801418439720,2,0,12300,0
9700,7.232,48700,0.3839835728952770,4,0,18700,0
10100,7.413000000000000,50400,0.4047619047619050,4,1,20400,0
10000,7.389000000000000,50100,0.4011976047904190,4,1,20100,0
10700,7.6740000000000000,52800,0.4318181818181820,5,1,22800,0
10500,7.587000000000000,52000,0.4230769230769230,4,1,22000,0
9100,6.984,46300,0.35205183585313200,3,0,16300,0
9900,7.33,49600,0.3951612903225810,4,0,19600,0
9300,7.068,47100,0.3630573248407640,3,0,17100,0
9200,7.045,46900,0.3603411513859280,3,0,16900,0
10000,7.362,49900,0.3987975951903810,4,0,19900,0
8900,6.91,45600,0.34210526315789500,3,0,15600,0
9800,7.305,49300,0.3914807302231240,4,0,19300,0
9000,6.936,45900,0.3464052287581700,3,0,15900,0
8600,6.792000000000000,44500,0.3258426966292140,3,0,14500,0
8700,6.809,44700,0.3288590604026850,3,0,14700,0
6500,5.876,35900,0.16434540389972100,1,0,5900,0
9500,7.181,48200,0.3775933609958510,4,0,18200,0
9300,7.097,47400,0.3670886075949370,3,0,17400,0
9100,6.998000000000000,46500,0.3548387096774190,3,0,16500,0
11800,8.141,57200,0.4755244755244760,6,1,27200,0
9800,7.272,49000,0.3877551020408160,4,0,19000,0
8400,6.708000000000000,43700,0.3135011441647600,3,0,13700,0
9900,7.331,49600,0.3951612903225810,4,0,19600,0
8600,6.763,44200,0.3212669683257920,3,0,14200,0
8600,6.796,44500,0.3258426966292140,3,0,14500,0
12900,8.612,61600,0.512987013,7,1,31600,0
8700,6.835,44900,0.3318485523385300,3,0,14900,0
11500,8.032,56200,0.4661921708185050,5,1,26200,0
10200,7.469000000000000,50900,0.4106090373280940,4,1,20900,0
8400,6.713000000000000,43800,0.3150684931506850,3,0,13800,0
11400,7.971,55600,0.46043165467625900,5,1,25600,0
10800,7.711,53200,0.43609022556391000,5,1,23200,0
7700,6.401,40800,0.2647058823529410,2,0,10800,0
8600,6.766,44300,0.3227990970654630,3,0,14300,0
9500,7.17,48100,0.3762993762993760,4,0,18100,0
10300,7.51,51300,0.4152046783625730,4,1,21300,0
8700,6.805,44600,0.3273542600896860,3,0,14600,0
10000,7.367000000000000,49900,0.3987975951903810,4,0,19900,0
9600,7.207000000000000,48400,0.3801652892561980,4,0,18400,0
8200,6.596,42700,0.297423888,2,0,12700,0
8400,6.709,43700,0.3135011441647600,3,0,13700,0
12300,8.364000000000000,59300,0.4940978077571670,6,1,29300,0
8600,6.784,44400,0.32432432432432400,3,0,14400,0
9200,7.04,46800,0.35897435897435900,3,0,16800,0
8700,6.827000000000000,44800,0.33035714285714300,3,0,14800,0
11000,7.797000000000000,54000,0.4444444444444440,5,1,24000,0
10700,7.691,53000,0.4339622641509430,5,1,23000,0
9400,7.12,47600,0.3697478991596640,3,0,17600,0
10400,7.529,51500,0.4174757281553400,4,1,21500,0
8700,6.818,44800,0.33035714285714300,3,0,14800,0
7900,6.472,41500,0.27710843373494000,2,0,11500,0
11400,7.989,55800,0.4623655913978490,5,1,25800,0
8600,6.776,44400,0.32432432432432400,3,0,14400,0
9700,7.229,48600,0.382716049,4,0,18600,0
9900,7.349,49800,0.3975903614457830,4,0,19800,0
10900,7.772,53700,0.441340782,5,1,23700,0
9200,7.035,46800,0.35897435897435900,3,0,16800,0
10100,7.402,50300,0.40357852882703800,4,1,20300,0
9300,7.088000000000000,47300,0.3657505285412260,3,0,17300,0
9200,7.0330000000000000,46800,0.35897435897435900,3,0,16800,0
7100,6.139000000000000,38400,0.21875,1,0,8400,0
10300,7.508000000000000,51200,0.4140625,4,1,21200,0
10000,7.3840000000000000,50100,0.4011976047904190,4,1,20100,0
9600,7.2,48300,0.37888198757764000,4,0,18300,0
12000,8.205,57800,0.4809688581314880,6,1,27800,0
9900,7.3230000000000000,49500,0.3939393939393940,4,0,19500,0
9300,7.062,47100,0.3630573248407640,3,0,17100,0
8500,6.75,44100,0.3197278911564630,3,0,14100,0
9600,7.203000000000000,48400,0.3801652892561980,4,0,18400,0
8400,6.688,43500,0.3103448275862070,3,0,13500,0
9500,7.1740000000000000,48100,0.3762993762993760,4,0,18100,0
10500,7.588000000000000,52000,0.4230769230769230,4,1,22000,0
10600,7.6370000000000000,52500,0.42857142857142900,5,1,22500,0
7500,6.3260000000000000,40100,0.2518703241895260,2,0,10100,0
9500,7.149,47900,0.3736951983298540,4,0,17900,0
10200,7.442,50600,0.4071146245059290,4,1,20600,0
9200,7.05,46900,0.3603411513859280,3,0,16900,0
7300,6.229,39200,0.2346938775510200,2,0,9200,0
9000,6.939,45900,0.3464052287581700,3,0,15900,0
9100,6.976,46200,0.35064935064935100,3,0,16200,0
9700,7.239,48700,0.3839835728952770,4,0,18700,0
9800,7.308,49400,0.3927125506072870,4,0,19400,0
9400,7.1340000000000000,47700,0.3710691823899370,3,0,17700,0
8200,6.602,42700,0.297423888,2,0,12700,0
11500,7.994,55800,0.4623655913978490,5,1,25800,0
9000,6.965,46100,0.3492407809110630,3,0,16100,0
19600,11.442,88300,0.6602491506228770,13,2,58300,0
8700,6.81,44700,0.3288590604026850,3,0,14700,0
8700,6.838000000000000,44900,0.3318485523385300,3,0,14900,0
9600,7.205,48400,0.3801652892561980,4,0,18400,0
8500,6.7380000000000000,44000,0.3181818181818180,3,0,14000,0
9500,7.163000000000000,48000,0.375,4,0,18000,0
10000,7.367000000000000,49900,0.3987975951903810,4,0,19900,0
9600,7.196000000000000,48300,0.37888198757764000,4,0,18300,0
10500,7.578000000000000,51900,0.4219653179190750,4,1,21900,0
9100,6.977,46300,0.35205183585313200,3,0,16300,0
9700,7.243000000000000,48800,0.38524590163934400,4,0,18800,0
9700,7.258000000000000,48900,0.38650306748466300,4,0,18900,0
9200,7.055,47000,0.3617021276595750,3,0,17000,0
10400,7.532,51500,0.4174757281553400,4,1,21500,0
10400,7.5490000000000000,51600,0.4186046511627910,4,1,21600,0
7700,6.397,40800,0.2647058823529410,2,0,10800,0
7300,6.2380000000000000,39300,0.2366412213740460,2,0,9300,0
11000,7.805,54100,0.4454713493530500,5,1,24100,0
8900,6.9270000000000000,45800,0.34497816593886500,3,0,15800,0
11800,8.146,57300,0.4764397905759160,6,1,27300,0
9000,6.9640000000000000,46100,0.3492407809110630,3,0,16100,0
9900,7.336,49600,0.3951612903225810,4,0,19600,0
11200,7.871,54700,0.4515539305301650,5,1,24700,0
8800,6.876,45300,0.3377483443708610,3,0,15300,0
9000,6.9670000000000000,46200,0.35064935064935100,3,0,16200,0
9600,7.215,48500,0.38144329896907200,4,0,18500,0
10500,7.586,52000,0.4230769230769230,4,1,22000,0
9200,7.053,47000,0.3617021276595750,3,0,17000,0
9900,7.35,49800,0.3975903614457830,4,0,19800,0
8500,6.722,43900,0.31662870159453300,3,0,13900,0
9200,7.053,47000,0.3617021276595750,3,0,17000,0
10800,7.718,53200,0.43609022556391000,5,1,23200,0
11100,7.85,54500,0.44954128440367000,5,1,24500,0
7700,6.379,40600,0.2610837438423650,2,0,10600,0
9200,7.039,46800,0.35897435897435900,3,0,16800,0
9100,6.994,46400,0.3534482758620690,3,0,16400,0
10900,7.737,53400,0.4382022471910110,5,1,23400,0
10400,7.538000000000000,51500,0.4174757281553400,4,1,21500,0
8900,6.896,45500,0.3406593406593410,3,0,15500,0
8800,6.844000000000000,45000,0.3333333333333330,3,0,15000,0
9600,7.2140000000000000,48500,0.38144329896907200,4,0,18500,0
9300,7.0760000000000000,47200,0.3644067796610170,3,0,17200,0
9700,7.266,49000,0.3877551020408160,4,0,19000,0
10700,7.679000000000000,52900,0.43289224952741000,5,1,22900,0
10300,7.492000000000000,51100,0.4129158512720160,4,1,21100,0
9600,7.216,48500,0.38144329896907200,4,0,18500,0
10300,7.4880000000000000,51100,0.4129158512720160,4,1,21100,0
8600,6.776,44400,0.32432432432432400,3,0,14400,0
9500,7.147,47900,0.3736951983298540,4,0,17900,0
9100,6.984,46300,0.35205183585313200,3,0,16300,0
9300,7.077000000000000,47200,0.3644067796610170,3,0,17200,0
10400,7.541,51600,0.4186046511627910,4,1,21600,0
9300,7.074,47200,0.3644067796610170,3,0,17200,0
9600,7.205,48400,0.3801652892561980,4,0,18400,0
8200,6.602,42700,0.297423888,2,0,12700,0
9400,7.107,47500,0.3684210526315790,3,0,17500,0
10400,7.532,51500,0.4174757281553400,4,1,21500,0
9000,6.936,45900,0.3464052287581700,3,0,15900,0
8700,6.805,44600,0.3273542600896860,3,0,14600,0
9500,7.168000000000000,48000,0.375,4,0,18000,0
9500,7.147,47800,0.3723849372384940,4,0,17800,0
8800,6.881,45400,0.3392070484581500,3,0,15400,0
7800,6.437,41200,0.27184466019417500,2,0,11200,0
10800,7.707000000000000,53100,0.4350282485875710,5,1,23100,0
8000,6.507000000000000,41800,0.2822966507177030,2,0,11800,0
8800,6.87,45300,0.3377483443708610,3,0,15300,0
7600,6.349,40300,0.2555831265508690,2,0,10300,0
8200,6.629,43000,0.3023255813953490,2,0,13000,0
9500,7.162000000000000,48000,0.375,4,0,18000,0
8900,6.928,45800,0.34497816593886500,3,0,15800,0
7400,6.27,39600,0.24242424242424200,2,0,9600,0
9900,7.338000000000000,49700,0.3963782696177060,4,0,19700,0
8800,6.844000000000000,45000,0.3333333333333330,3,0,15000,0
10000,7.3660000000000000,49900,0.3987975951903810,4,0,19900,0
7700,6.396,40800,0.2647058823529410,2,0,10800,0
6900,6.07,37700,0.20424403183023900,1,0,7700,0
9500,7.16,48000,0.375,4,0,18000,0
8600,6.784,44400,0.32432432432432400,3,0,14400,0
8600,6.784,44400,0.32432432432432400,3,0,14400,0
9000,6.931,45800,0.34497816593886500,3,0,15800,0
9600,7.202000000000000,48400,0.3801652892561980,4,0,18400,0
8100,6.5890000000000000,42600,0.29577464788732400,2,0,12600,0
8100,6.551,42200,0.2890995260663510,2,0,12200,0
9000,6.934,45900,0.3464052287581700,3,0,15900,0
8900,6.906000000000000,45600,0.34210526315789500,3,0,15600,0
7700,6.388,40700,0.2628992628992630,2,0,10700,0
10800,7.723,53300,0.4371482176360230,5,1,23300,0
8300,6.659,43300,0.3071593533487300,2,0,13300,0
10000,7.362,49900,0.3987975951903810,4,0,19900,0
7400,6.274,39600,0.24242424242424200,2,0,9600,0
8900,6.888,45400,0.3392070484581500,3,0,15400,0
10400,7.547000000000000,51600,0.4186046511627910,4,1,21600,0
9500,7.154,47900,0.3736951983298540,4,0,17900,0
8700,6.82,44800,0.33035714285714300,3,0,14800,0
10300,7.519,51400,0.4163424124513620,4,1,21400,0
8700,6.803,44600,0.3273542600896860,3,0,14600,0
9000,6.95,46000,0.3478260869565220,3,0,16000,0
9500,7.176,48100,0.3762993762993760,4,0,18100,0
9500,7.15,47900,0.3736951983298540,4,0,17900,0
8200,6.598,42700,0.297423888,2,0,12700,0
11100,7.829,54300,0.44751381215469600,5,1,24300,0
9200,7.021,46700,0.3576017130620990,3,0,16700,0
11200,7.905,55000,0.4545454545454550,5,1,25000,0
10300,7.5090000000000000,51300,0.4152046783625730,4,1,21300,0
9600,7.1980000000000000,48300,0.37888198757764000,4,0,18300,0
9100,7.004,46500,0.3548387096774190,3,0,16500,0
9200,7.035,46800,0.35897435897435900,3,0,16800,0
8200,6.6,42700,0.297423888,2,0,12700,0
7500,6.315,40000,0.25,2,0,10000,0
10300,7.523,51400,0.4163424124513620,4,1,21400,0
9500,7.172000000000000,48100,0.3762993762993760,4,0,18100,0
10700,7.684,52900,0.43289224952741000,5,1,22900,0
9400,7.122000000000000,47600,0.3697478991596640,3,0,17600,0
9300,7.075,47200,0.3644067796610170,3,0,17200,0
10700,7.666,52700,0.4307400379506640,5,1,22700,0
9400,7.128000000000000,47700,0.3710691823899370,3,0,17700,0
8000,6.526,42000,0.2857142857142860,2,0,12000,0
9800,7.298000000000000,49300,0.3914807302231240,4,0,19300,0
9000,6.943,45900,0.3464052287581700,3,0,15900,0
9100,6.999,46500,0.3548387096774190,3,0,16500,0
10300,7.487,51100,0.4129158512720160,4,1,21100,0
8600,6.77,44300,0.3227990970654630,3,0,14300,0
8900,6.905,45600,0.34210526315789500,3,0,15600,0
10500,7.57,51800,0.4208494208494210,4,1,21800,0
9200,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
9600,7.224,48600,0.382716049,4,0,18600,0
11100,7.845,54400,0.4485294117647060,5,1,24400,0
9500,7.176,48100,0.3762993762993760,4,0,18100,0
8800,6.875,45300,0.3377483443708610,3,0,15300,0
8600,6.7860000000000000,44500,0.3258426966292140,3,0,14500,0
10300,7.504,51200,0.4140625,4,1,21200,0
8600,6.794,44500,0.3258426966292140,3,0,14500,0
9500,7.1740000000000000,48100,0.3762993762993760,4,0,18100,0
9200,7.029,46700,0.3576017130620990,3,0,16700,0
7800,6.449,41300,0.2736077481840190,2,0,11300,0
10100,7.415,50400,0.4047619047619050,4,1,20400,0
9300,7.0760000000000000,47200,0.3644067796610170,3,0,17200,0
9100,6.987,46300,0.35205183585313200,3,0,16300,0
7900,6.502000000000000,41800,0.2822966507177030,2,0,11800,0
7500,6.318,40000,0.25,2,0,10000,0
10000,7.377000000000000,50000,0.4,4,1,20000,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
9400,7.115,47600,0.3697478991596640,3,0,17600,0
11300,7.915,55100,0.45553539,5,1,25100,0
8600,6.761,44200,0.3212669683257920,3,0,14200,0
9300,7.078000000000000,47200,0.3644067796610170,3,0,17200,0
20200,11.699000000000000,90700,0.6692392502756340,13,3,60700,0
11300,7.916,55100,0.45553539,5,1,25100,0
9900,7.314,49400,0.3927125506072870,4,0,19400,0
10100,7.42,50400,0.4047619047619050,4,1,20400,0
9900,7.352,49800,0.3975903614457830,4,0,19800,0
